Crash ID,DateID,LocationID,Crash Type,Number Fatalities,Speed Limit,National LGA Name 2021,TimeID,VehicleID,EventID,PeopleID
19891526,,,Single,1,Medium,,Time578,Veh11,Event2,Peop54834
19895074,,,Single,1,Fast,,Time518,Veh11,Event2,Peop54835
19893032,,,Multiple,1,Medium,,Time106,Veh11,Event2,Peop54837
19893029,,,Multiple,1,Fast,,Time106,Veh11,Event2,Peop54836
19895176,,,Multiple,1,Fast,,Time51,Veh11,Event2,Peop54838
19891389,,,Multiple,1,Fast,,Time552,Veh11,Event2,Peop54839
19891054,,,Multiple,1,Fast,,Time137,Veh11,Event2,Peop54840
19893154,,,Multiple,1,Fast,,Time181,Veh14,Event2,Peop54841
19891774,,,Multiple,1,Fast,,Time502,Veh11,Event2,Peop54842
19891379,,,Single,1,Medium,,Time95,Veh11,Event2,Peop54843
19891098,,,Single,1,Medium,,Time140,Veh12,Event2,Peop54844
19891645,,,Multiple,1,Medium,,Time6,Veh11,Event2,Peop54845
19892397,,,Single,2,Fast,,Time188,Veh1,Event2,"Peop54846, Peop54848"
19892675,,,Multiple,1,Fast,,Time188,Veh1,Event2,Peop54847
19891308,,,Multiple,2,Medium,,Time265,Veh11,Event2,"Peop54849, Peop54850"
19891309,,,Multiple,1,Medium,,Time81,Veh11,Event2,Peop54851
19891157,,,Multiple,1,Medium,,Time425,Veh11,Event2,Peop54852
19893052,,,Single,1,Medium,,Time23,Veh11,Event2,Peop54853
19892150,,,Single,1,Medium,,Time329,Veh1,Event2,Peop54854
19891253,,,Single,1,Medium,,Time111,Veh11,Event2,Peop54855
19894130,,,Single,1,Fast,,Time115,Veh11,Event2,Peop54856
19891284,,,Multiple,1,Medium,,Time201,Veh11,Event2,Peop54857
19896062,,,Multiple,2,Medium,,Time201,Veh11,Event2,"Peop54858, Peop54859"
19893014,,,Multiple,1,Medium,,Time64,Veh11,Event2,Peop54860
19892065,,,Single,1,Medium,,Time1336,Veh1,Event2,Peop54861
19892593,,,Single,1,Medium,,Time100,Veh1,Event2,Peop54863
19895005,,,Single,1,Fast,,Time100,Veh11,Event2,Peop54862
19891395,,,Multiple,1,Fast,,Time275,Veh11,Event2,Peop54864
19894132,,,Multiple,1,Medium,,Time174,Veh11,Event2,Peop54865
19893348,Date1989095,,Multiple,2,Medium,,Time101,Veh11,Event2,"Peop54866, Peop54867"
19895205,,,Multiple,1,Medium,,Time564,Veh11,Event2,Peop54868
19892070,,,Single,1,Medium,,Time372,Veh1,Event2,Peop54869
19891615,,,Single,1,Fast,,Time9,Veh11,Event2,Peop54870
19891606,,,Multiple,1,Medium,,Time91,Veh11,Event2,Peop54871
19894155,,,Single,1,Medium,,Time10,Veh11,Event2,Peop54872
19893114,,,Multiple,1,Medium,,Time102,Veh11,Event2,Peop54873
19891532,,,Single,1,Fast,,Time102,Veh11,Event2,Peop54874
19891531,,,Single,1,Medium,,Time590,Veh11,Event2,Peop54875
19891270,,,Single,1,Fast,,Time163,Veh11,Event2,Peop54876
19891483,,,Multiple,1,Medium,,Time295,Veh11,Event2,Peop54877
19891338,,,Multiple,2,Fast,,Time582,Veh11,Event2,"Peop54878, Peop54879"
19898007,,,Multiple,1,,,Time459,Veh13,Event2,Peop54880
19892353,,,Multiple,1,Medium,,Time103,Veh8,Event2,Peop54881
19892054,,,Single,1,Medium,,Time176,Veh1,Event2,Peop54882
19895033,,,Multiple,1,Fast,,Time49,Veh12,Event2,Peop54883
19891365,,,Single,1,Fast,,Time86,Veh11,Event2,Peop54884
19893058,,,Multiple,1,Fast,,Time13,Veh11,Event2,Peop54885
19891302,,,Single,1,Medium,,Time696,Veh11,Event2,Peop54886
19891364,,,Single,1,Medium,,Time133,Veh11,Event2,Peop54887
19892630,,,Single,2,Fast,,Time220,Veh1,Event2,"Peop54888, Peop54889"
19891748,,,Single,1,Fast,,Time164,Veh11,Event2,Peop54890
19891082,Date1989091,,Single,1,Fast,,Time861,Veh11,Event2,Peop54891
19892428,,,Single,2,Medium,,Time334,Veh1,Event2,"Peop54892, Peop54893"
19893361,,,Single,1,Medium,,Time136,Veh12,Event2,Peop54894
19894153,,,Single,1,Fast,,Time34,Veh11,Event2,Peop54895
19892238,,,Single,1,Medium,,Time1450,Veh1,Event2,Peop54896
19891637,Date1989091,,Single,1,Fast,,Time180,Veh11,Event2,Peop54897
19892578,,,Multiple,1,Fast,,Time270,Veh1,Event2,Peop54898
19892131,,,Single,1,Fast,,Time138,Veh1,Event2,Peop54899
19892518,,,Multiple,1,Medium,,Time271,Veh1,Event2,Peop54900
19895082,,,Single,2,Fast,,Time271,Veh11,Event2,"Peop54901, Peop54902"
19891135,,,Multiple,1,Fast,,Time96,Veh11,Event2,Peop54903
19891583,,,Single,2,Fast,,Time54,Veh11,Event2,"Peop54904, Peop54905"
19891431,,,Single,1,Medium,,Time123,Veh12,Event2,Peop54906
19892350,,,Single,1,Medium,,Time265,Veh1,Event2,Peop54907
19894017,,,Multiple,1,Medium,,Time60,Veh11,Event2,Peop54908
19895008,,,Multiple,1,Medium,,Time217,Veh11,Event2,Peop54909
19892216,,,Multiple,1,Medium,,Time23,Veh1,Event2,Peop54910
19892264,,,Multiple,1,Medium,,Time329,Veh1,Event2,Peop54911
19893109,,,Multiple,1,Fast,,Time42,Veh12,Event2,Peop54912
19893254,,,Multiple,1,Medium,,Time64,Veh11,Event2,Peop54913
19893250,,,Multiple,1,Medium,,Time64,Veh11,Event2,Peop54914
19891493,,,Single,1,Medium,,Time84,Veh12,Event2,Peop54915
19896004,,,Single,1,Fast,,Time102,Veh11,Event2,Peop54916
19892286,,,Multiple,3,Medium,,Time226,Veh1,Event2,"Peop54917, Peop54918, Peop54919"
19898025,,,Multiple,1,,,Time296,Veh13,Event2,Peop54920
19893349,,,Single,1,Fast,,Time129,Veh11,Event2,Peop54921
19891072,,,Single,1,Fast,,Time177,Veh11,Event2,Peop54922
19892145,Date1989096,,Single,1,Medium,,Time492,Veh1,Event2,Peop54923
19891069,,,Multiple,1,Fast,,Time492,Veh11,Event2,Peop54924
19891586,,,Single,1,Medium,,Time277,Veh11,Event2,Peop54925
19891197,,,Single,1,Medium,,Time756,Veh11,Event2,Peop54926
19895105,,,Single,1,Medium,,Time539,Veh11,Event2,Peop54927
19891355,,,Single,1,Fast,,Time578,Veh11,Event2,Peop54928
19891404,,,Multiple,2,Fast,,Time232,Veh11,Event2,"Peop54929, Peop54930"
19893303,,,Single,1,Fast,,Time151,Veh11,Event2,Peop54931
19891641,,,Single,1,Medium,,Time118,Veh11,Event2,Peop54932
19892016,,,Multiple,1,Medium,,Time106,Veh1,Event2,Peop54933
19891768,,,Multiple,1,Medium,,Time304,Veh12,Event2,Peop54934
19895203,,,Multiple,1,Medium,,Time153,Veh11,Event2,Peop54935
19891572,,,Single,1,Medium,,Time122,Veh11,Event2,Peop54936
19894181,,,Single,1,Medium,,Time196,Veh11,Event2,Peop54937
19893321,,,Single,1,Medium,,Time6,Veh11,Event2,Peop54938
19893258,,,Single,1,Fast,,Time6,Veh11,Event2,Peop54939
19892631,,,Single,1,Fast,,Time217,Veh1,Event2,Peop54940
19893175,,,Single,1,Fast,,Time23,Veh11,Event2,Peop54941
19897018,,,Single,1,Fast,,Time43,Veh11,Event2,Peop54942
19895049,,,Multiple,1,Medium,,Time171,Veh11,Event2,Peop54943
19893190,,,Multiple,1,Fast,,Time26,Veh11,Event2,Peop54944
19894121,,,Single,1,Medium,,Time259,Veh11,Event2,Peop54945
19893167,,,Multiple,1,Fast,,Time64,Veh13,Event2,Peop54946
19894063,,,Multiple,1,Medium,,Time8,Veh11,Event2,Peop54947
19891385,,,Single,1,Medium,,Time76,Veh11,Event2,Peop54948
19896025,,,Single,1,Medium,,Time100,Veh11,Event2,Peop54950
19892642,,,Single,1,Medium,,Time100,Veh1,Event2,Peop54949
19892045,,,Multiple,1,Medium,,Time275,Veh1,Event2,Peop54951
19895124,,,Multiple,2,Fast,,Time126,Veh11,Event2,"Peop54952, Peop54953"
19894014,,,Single,1,Fast,,Time101,Veh11,Event2,Peop54954
19891608,,,Multiple,1,Fast,,Time658,Veh11,Event2,Peop54955
19894188,,,Multiple,1,Fast,,Time262,Veh11,Event2,Peop54956
19893272,,,Single,1,Medium,,Time9,Veh11,Event2,Peop54957
19893197,,,Multiple,1,Medium,,Time129,Veh11,Event2,Peop54958
19891647,,,Single,1,Medium,,Time48,Veh11,Event2,Peop54959
19894059,,,Single,1,Medium,,Time311,Veh11,Event2,Peop54961
19895146,,,Multiple,1,Medium,,Time311,Veh11,Event2,Peop54960
19891684,,,Multiple,1,Medium,,Time255,Veh11,Event2,Peop54962
19891776,,,Single,1,Fast,,Time86,Veh11,Event2,Peop54963
19896023,,,Single,1,Fast,,Time696,Veh11,Event2,Peop54964
19891330,,,Multiple,1,Medium,,Time696,Veh11,Event2,Peop54965
19891678,,,Single,1,Medium,,Time164,Veh11,Event2,Peop54966
19892475,,,Multiple,1,Medium,,Time398,Veh1,Event2,Peop54968
19897010,,,Single,1,,,Time398,Veh11,Event2,Peop54967
19892506,Date1989097,,Single,1,Fast,,Time144,Veh1,Event2,Peop54969
19892330,,,Multiple,4,Medium,,Time756,Veh1,Event2,"Peop54970, Peop54971, Peop54972, Peop54973"
19892143,,,Single,1,Fast,,Time544,Veh1,Event2,Peop54974
19892009,,,Multiple,3,Fast,,Time1051,Veh1,Event2,"Peop54975, Peop54976, Peop54977"
19891236,,,Single,1,Medium,,Time105,Veh11,Event2,Peop54978
19893241,,,Single,2,Fast,,Time151,Veh11,Event2,"Peop54979, Peop54980"
19894199,,,Single,1,Medium,,Time326,Veh11,Event2,Peop54981
19895061,,,Multiple,1,Fast,,Time169,Veh11,Event2,Peop54982
19897004,,,Single,1,Medium,,Time270,Veh11,Event2,Peop54983
19891080,,,Single,1,Medium,,Time737,Veh11,Event2,Peop54984
19891714,,,Single,1,Medium,,Time271,Veh11,Event2,Peop54985
19895055,,,Single,1,Fast,,Time374,Veh11,Event2,Peop54986
19891033,,,Single,1,Medium,,Time374,Veh11,Event2,Peop54987
19897015,,,Single,1,,,Time520,Veh11,Event2,Peop54988
19892262,,,Single,1,Fast,,Time154,Veh1,Event2,Peop54989
19891100,,,Multiple,1,Fast,,Time39,Veh11,Event2,Peop54990
19891553,,,Multiple,1,Fast,,Time23,Veh11,Event2,Peop54991
19893103,,,Single,2,Fast,,Time23,Veh11,Event2,"Peop54992, Peop54993"
19891036,,,Multiple,1,Medium,,Time481,Veh11,Event2,Peop54994
19895016,,,Multiple,2,Medium,,Time99,Veh11,Event2,"Peop54995, Peop54996"
19894189,,,Single,1,Fast,,Time42,Veh11,Event2,Peop54998
19893072,,,Single,1,Fast,,Time42,Veh11,Event2,Peop54997
19892420,,,Single,1,Medium,,Time206,Veh1,Event2,Peop54999
19892250,,,Multiple,1,Fast,,Time148,Veh1,Event2,Peop55000
19891315,,,Multiple,2,Fast,,Time115,Veh11,Event2,"Peop55001, Peop55002"
19891632,,,Single,1,Medium,,Time606,Veh11,Event2,Peop55003
19892118,,,Single,2,Fast,,Time564,Veh1,Event2,"Peop55004, Peop55005"
19891345,,,Single,1,Fast,,Time11,Veh11,Event2,Peop55006
19892654,,,Multiple,1,Fast,,Time243,Veh1,Event2,Peop55007
19891383,,,Multiple,1,Fast,,Time243,Veh11,Event2,Peop55008
19893171,,,Multiple,1,Medium,,Time129,Veh11,Event2,Peop55009
19892349,,,Single,1,Fast,,Time311,Veh1,Event2,Peop55010
19892396,,,Single,1,Fast,,Time104,Veh1,Event2,Peop55011
19894112,,,Multiple,1,Medium,,Time356,Veh11,Event2,Peop55012
19891715,,,Single,1,Medium,,Time556,Veh11,Event2,Peop55013
19891006,Date1989094,,Single,1,Fast,,Time431,Veh12,Event2,Peop55014
19892484,,,Single,1,Medium,,Time922,Veh1,Event2,Peop55015
19891538,,,Multiple,3,Fast,,Time146,Veh11,Event2,"Peop55016, Peop55017, Peop55018"
19892494,,,Multiple,1,Medium,,Time569,Veh1,Event2,Peop55019
19893106,,,Multiple,1,Medium,,Time181,Veh11,Event2,Peop55020
19892207,,,Multiple,1,Medium,,Time72,Veh1,Event2,Peop55021
19891737,,,Multiple,1,Fast,,Time54,Veh11,Event2,Peop55022
19891107,,,Multiple,1,Medium,,Time21,Veh11,Event2,Peop55023
19892587,,,Multiple,2,Medium,,Time188,Veh1,Event2,"Peop55024, Peop55025"
19891166,,,Single,1,Fast,,Time60,Veh11,Event2,Peop55026
19891731,,,Single,1,Medium,,Time82,Veh11,Event2,Peop55027
19892214,,,Multiple,3,Fast,,Time61,Veh1,Event2,"Peop55028, Peop55029, Peop55030"
19892345,,,Single,1,Medium,,Time185,Veh1,Event2,Peop55031
19892532,,,Single,1,Medium,,Time115,Veh1,Event2,Peop55032
19895177,,,Multiple,1,Fast,,Time115,Veh13,Event2,Peop55033
19891650,,,Single,1,Fast,,Time64,Veh11,Event2,Peop55034
19891639,,,Multiple,1,Medium,,Time150,Veh12,Event2,Peop55035
19892138,,,Multiple,1,Fast,,Time572,Veh1,Event2,Peop55036
19892643,,,Single,1,Fast,,Time191,Veh1,Event2,Peop55037
19892674,,,Single,1,Fast,,Time243,Veh3,Event2,Peop55038
19891263,,,Single,1,Fast,,Time102,Veh11,Event2,Peop55039
19898022,,,Multiple,1,,,Time244,Veh11,Event2,Peop55040
19892497,,,Multiple,1,Medium,,Time244,Veh3,Event2,Peop55041
19896059,,,Single,1,Fast,,Time48,Veh11,Event2,Peop55042
19894078,,,Single,1,Medium,,Time493,Veh11,Event2,Peop55043
19892529,,,Multiple,1,Fast,,Time103,Veh3,Event2,Peop55044
19892500,,,Single,1,Fast,,Time311,Veh1,Event2,Peop55046
19893350,,,Single,1,Fast,,Time311,Veh11,Event2,Peop55045
19894008,,,Single,1,Medium,,Time348,Veh13,Event2,Peop55047
19891784,,,Single,1,Fast,,Time14,Veh11,Event2,Peop55048
19898016,,,Single,1,,,Time164,Veh11,Event2,Peop55049
19892069,,,Single,1,Medium,,Time164,Veh1,Event2,Peop55050
19892537,Date1989092,,Multiple,1,Medium,,Time363,Veh1,Event2,Peop55051
19891683,,,Multiple,1,Medium,,Time152,Veh11,Event2,Peop55052
19892064,,,Multiple,1,Medium,,Time152,Veh1,Event2,Peop55053
19891337,,,Single,1,Medium,,Time414,Veh13,Event2,Peop55054
19892455,,,Single,1,Medium,,Time71,Veh1,Event2,Peop55055
19892377,,,Multiple,1,Medium,,Time471,Veh1,Event2,Peop55056
19891158,,,Single,1,Medium,,Time121,Veh11,Event2,Peop55057
19893302,,,Multiple,1,Medium,,Time55,Veh11,Event2,Peop55058
19895009,,,Single,1,Medium,,Time55,Veh11,Event2,Peop55059
19894172,,,Single,1,Medium,,Time73,Veh13,Event2,Peop55060
19892337,,,Multiple,1,Fast,,Time331,Veh1,Event2,Peop55061
19891349,,,Multiple,1,Medium,,Time100,Veh12,Event2,Peop55062
19891381,,,Multiple,2,Medium,,Time101,Veh12,Event2,"Peop55063, Peop55064"
19892175,,,Single,3,Medium,,Time84,Veh1,Event2,"Peop55065, Peop55066, Peop55067"
19891533,,,Multiple,1,Medium,,Time84,Veh13,Event2,Peop55068
19892572,,,Single,1,Medium,,Time454,Veh1,Event2,Peop55069
19894160,,,Single,1,Medium,,Time244,Veh11,Event2,Peop55070
19895151,Date1989093,,Single,1,Fast,,Time685,Veh11,Event2,Peop55071
19891055,,,Single,1,Medium,,Time410,Veh11,Event2,Peop55072
19891282,,,Multiple,1,Medium,,Time434,Veh11,Event2,Peop55073
19893176,,,Multiple,1,Fast,,Time106,Veh12,Event2,Peop55074
19891086,,,Single,1,Medium,,Time737,Veh11,Event2,Peop55075
19892490,,,Multiple,2,Fast,,Time181,Veh1,Event2,"Peop55076, Peop55077"
19891326,,,Single,1,Medium,,Time79,Veh11,Event2,Peop55078
19892395,,,Single,1,Fast,,Time80,Veh1,Event2,Peop55079
19894013,,,Multiple,1,Fast,,Time54,Veh11,Event2,Peop55080
19893261,,,Single,1,Medium,,Time6,Veh11,Event2,Peop55081
19891735,,,Multiple,1,Medium,,Time258,Veh11,Event2,Peop55082
19892582,,,Multiple,1,Fast,,Time331,Veh1,Event2,Peop55083
19892445,,,Multiple,1,Fast,,Time201,Veh1,Event2,Peop55084
19891600,,,Multiple,2,Fast,,Time519,Veh11,Event2,"Peop55085, Peop55086"
19893110,,,Multiple,1,Medium,,Time64,Veh11,Event2,Peop55088
19893071,,,Multiple,1,Medium,,Time64,Veh11,Event2,Peop55087
19894174,,,Single,1,Medium,,Time275,Veh11,Event2,Peop55089
19893021,,,Single,1,Medium,,Time101,Veh11,Event2,Peop55090
19895084,,,Multiple,1,Medium,,Time67,Veh11,Event2,Peop55091
19891603,,,Single,1,Fast,,Time454,Veh11,Event2,Peop55092
19892057,,,Single,1,Medium,,Time484,Veh1,Event2,Peop55093
19891177,,,Single,1,Medium,,Time85,Veh11,Event2,Peop55094
19892125,,,Single,1,Fast,,Time493,Veh3,Event2,Peop55095
19892245,,,Multiple,1,Medium,,Time176,Veh1,Event2,Peop55096
19894167,Date1989085,,Multiple,1,Fast,,Time500,Veh11,Event2,Peop55097
19897017,,,Single,1,,,Time492,Veh11,Event2,Peop55098
19892348,,,Multiple,1,Fast,,Time604,Veh3,Event2,Peop55099
19891628,,,Multiple,1,Medium,,Time410,Veh12,Event2,Peop55100
19891577,,,Single,1,Medium,,Time105,Veh11,Event2,Peop55101
19891283,,,Single,1,Fast,,Time212,Veh11,Event2,Peop55102
19892210,,,Single,1,Medium,,Time137,Veh1,Event2,Peop55103
19896037,,,Multiple,2,Fast,,Time411,Veh11,Event2,"Peop55104, Peop55105"
19893006,,,Single,1,Fast,,Time95,Veh11,Event2,Peop55106
19891752,,,Multiple,1,Medium,,Time196,Veh11,Event2,Peop55107
19891325,,,Single,3,Fast,,Time38,Veh11,Event2,"Peop55108, Peop55109, Peop55110"
19892598,,,Multiple,1,Fast,,Time147,Veh1,Event2,Peop55111
19892400,,,Single,1,Fast,,Time224,Veh1,Event2,Peop55112
19893362,,,Single,2,Medium,,Time42,Veh11,Event2,"Peop55113, Peop55114"
19894071,,,Single,2,Fast,,Time26,Veh11,Event2,"Peop55115, Peop55116"
19892166,,,Multiple,2,Medium,,Time377,Veh1,Event2,"Peop55117, Peop55118"
19893090,Date1989085,,Multiple,1,Medium,,Time101,Veh11,Event2,Peop55119
19897030,,,Single,1,Medium,,Time372,Veh11,Event2,Peop55120
19893037,,,Single,1,Medium,,Time9,Veh11,Event2,Peop55121
19892191,,,Multiple,1,Medium,,Time682,Veh3,Event2,Peop55122
19892013,,,Multiple,4,Fast,,Time916,Veh1,Event2,"Peop55123, Peop55124, Peop55125, Peop55126"
19891387,,,Single,1,Fast,,Time163,Veh11,Event2,Peop55127
19895060,,,Single,2,Fast,,Time213,Veh11,Event2,"Peop55128, Peop55129"
19893276,,,Multiple,1,Low,,Time129,Veh13,Event2,Peop55130
19892452,,,Single,1,Medium,,Time493,Veh1,Event2,Peop55131
19891406,,,Multiple,2,Medium,,Time529,Veh11,Event2,"Peop55132, Peop55133"
19892459,,,Single,1,Fast,,Time104,Veh1,Event2,Peop55134
19892416,,,Single,1,Fast,,Time13,Veh1,Event2,Peop55135
19895089,,,Single,1,Medium,,Time14,Veh11,Event2,Peop55136
19891399,,,Single,1,Medium,,Time164,Veh11,Event2,Peop55137
19891275,,,Multiple,1,Medium,,Time398,Veh11,Event2,Peop55138
19894026,,,Single,1,Fast,,Time87,Veh11,Event2,Peop55139
19895156,Date1989081,,Multiple,2,Medium,,Time88,Veh11,Event2,"Peop55140, Peop55141"
19893162,,,Multiple,1,Fast,,Time1,Veh12,Event2,Peop55142
19891418,Date1989081,,Multiple,1,Medium,,Time569,Veh11,Event2,Peop55143
19893248,,,Single,1,Fast,,Time181,Veh11,Event2,Peop55144
19892254,,,Multiple,1,Fast,,Time154,Veh3,Event2,Peop55145
19895068,,,Single,1,Fast,,Time142,Veh11,Event2,Peop55146
19895010,,,Single,1,Medium,,Time42,Veh11,Event2,Peop55147
19891466,,,Multiple,1,Medium,,Time115,Veh11,Event2,Peop55148
19893356,,,Single,1,Fast,,Time64,Veh12,Event2,Peop55149
19892126,,,Single,1,Medium,,Time101,Veh1,Event2,Peop55150
19891621,,,Multiple,1,Fast,,Time101,Veh12,Event2,Peop55152
19893019,,,Single,1,Low,,Time101,Veh11,Event2,Peop55151
19891261,,,Single,1,Fast,,Time9,Veh11,Event2,Peop55153
19892413,,,Single,1,Medium,,Time85,Veh1,Event2,Peop55154
19892557,,,Multiple,1,Medium,,Time104,Veh1,Event2,Peop55155
19891013,Date1989086,,Single,1,Fast,,Time457,Veh11,Event2,Peop55156
19892415,,,Multiple,2,Fast,,Time1310,Veh1,Event2,"Peop55157, Peop55158"
19892357,,,Single,1,Medium,,Time50,Veh1,Event2,Peop55160
19892331,,,Single,1,Fast,,Time50,Veh1,Event2,Peop55159
19894125,,,Single,1,Fast,,Time410,Veh11,Event2,Peop55161
19891255,,,Multiple,1,Fast,,Time922,Veh13,Event2,Peop55162
19892029,,,Multiple,2,Medium,,Time1043,Veh1,Event2,"Peop55163, Peop55164"
19896014,,,Single,1,Fast,,Time317,Veh11,Event2,Peop55165
19894097,,,Single,1,Medium,,Time567,Veh11,Event2,Peop55166
19891739,,,Single,1,Medium,,Time180,Veh11,Event2,Peop55167
19891305,,,Single,2,Fast,,Time383,Veh11,Event2,"Peop55168, Peop55169"
19893115,,,Single,1,Fast,,Time18,Veh11,Event2,Peop55171
19893051,,,Single,1,Fast,,Time18,Veh11,Event2,Peop55170
19895167,,,Multiple,1,Fast,,Time1435,Veh12,Event2,Peop55172
19893016,,,Single,1,Fast,,Time95,Veh11,Event2,Peop55173
19891451,,,Single,1,Medium,,Time4,Veh11,Event2,Peop55174
19891296,,,Single,1,Fast,,Time55,Veh11,Event2,Peop55175
19895014,,,Single,1,Fast,,Time142,Veh11,Event2,Peop55176
19892471,,,Single,1,Fast,,Time6,Veh1,Event2,Peop55177
19893223,,,Single,1,Fast,,Time6,Veh11,Event2,Peop55179
19895200,,,Single,1,Fast,,Time6,Veh11,Event2,Peop55178
19891352,,,Single,1,Medium,,Time62,Veh11,Event2,Peop55180
19893042,,,Multiple,1,Medium,,Time42,Veh11,Event2,Peop55181
19891681,,,Single,1,Medium,,Time42,Veh11,Event2,Peop55182
19892449,,,Multiple,1,Medium,,Time74,Veh1,Event2,Peop55183
19891133,,,Multiple,1,Fast,,Time26,Veh11,Event2,Peop55184
19892280,,,Multiple,2,Medium,,Time472,Veh1,Event2,"Peop55185, Peop55186"
19893231,,,Single,1,Fast,,Time64,Veh11,Event2,Peop55187
19894119,,,Single,1,Medium,,Time76,Veh11,Event2,Peop55188
19892629,,,Multiple,2,Medium,,Time564,Veh1,Event2,"Peop55189, Peop55190"
19892193,,,Single,1,Medium,,Time513,Veh1,Event2,Peop55191
19891281,,,Multiple,1,Medium,,Time828,Veh11,Event2,Peop55192
19892112,,,Multiple,1,Fast,,Time565,Veh1,Event2,Peop55193
19891237,,,Single,1,Fast,,Time220,Veh11,Event2,Peop55194
19891508,,,Multiple,1,Medium,,Time398,Veh11,Event2,Peop55195
19891180,Date1989087,,Single,1,Medium,,Time479,Veh11,Event2,Peop55196
19891527,,,Single,1,Fast,,Time313,Veh11,Event2,Peop55198
19892671,,,Multiple,1,Fast,,Time313,Veh1,Event2,Peop55197
19895046,,,Single,1,Fast,,Time982,Veh11,Event2,Peop55199
19892534,,,Single,3,Fast,,Time134,Veh1,Event2,"Peop55200, Peop55201, Peop55202"
19895162,,,Single,1,Medium,,Time1092,Veh11,Event2,Peop55203
19894159,,,Single,1,Medium,,Time509,Veh11,Event2,Peop55204
19894073,,,Single,1,Medium,,Time146,Veh11,Event2,Peop55205
19892183,,,Multiple,1,Medium,,Time446,Veh1,Event2,Peop55207
19891126,,,Multiple,1,Medium,,Time446,Veh11,Event2,Peop55206
19892402,,,Single,1,Fast,,Time293,Veh1,Event2,Peop55208
19891578,,,Single,1,Fast,,Time824,Veh11,Event2,Peop55209
19894019,,,Single,1,Fast,,Time80,Veh11,Event2,Peop55210
19893177,,,Single,1,Fast,,Time55,Veh11,Event2,Peop55211
19893018,,,Single,1,Fast,,Time23,Veh11,Event2,Peop55214
19893017,,,Multiple,2,Fast,,Time23,Veh11,Event2,"Peop55212, Peop55213"
19891732,,,Multiple,1,Fast,,Time1085,Veh11,Event2,Peop55215
19891769,,,Multiple,1,Fast,,Time45,Veh11,Event2,Peop55216
19892543,,,Single,1,Medium,,Time66,Veh1,Event2,Peop55217
19891738,,,Multiple,1,Fast,,Time9,Veh11,Event2,Peop55218
19891631,,,Multiple,2,Fast,,Time191,Veh11,Event2,"Peop55219, Peop55220"
19892384,,,Single,1,Medium,,Time243,Veh1,Event2,Peop55221
19893310,,,Single,1,Medium,,Time102,Veh11,Event2,Peop55222
19892637,,,Multiple,1,Fast,,Time49,Veh3,Event2,Peop55223
19892117,Date1989084,,Single,1,Medium,,Time457,Veh1,Event2,Peop55224
19891084,,,Multiple,3,Medium,,Time431,Veh12,Event2,"Peop55225, Peop55226, Peop55227"
19892580,,,Single,1,Medium,,Time135,Veh1,Event2,Peop55228
19894056,,,Single,1,Fast,,Time410,Veh11,Event2,Peop55229
19891162,,,Single,1,Medium,,Time727,Veh11,Event2,Peop55230
19891724,,,Multiple,2,Fast,,Time404,Veh12,Event2,"Peop55231, Peop55232"
19898008,,,Single,2,,,Time118,Veh11,Event2,"Peop55233, Peop55234"
19891711,,,Multiple,1,Medium,,Time470,Veh12,Event2,Peop55235
19892407,,,Single,1,Fast,,Time106,Veh3,Event2,Peop55236
19891342,,,Single,1,Fast,,Time2,Veh12,Event2,Peop55237
19892293,,,Multiple,1,Medium,,Time704,Veh1,Event2,Peop55238
19892196,,,Multiple,1,Medium,,Time233,Veh1,Event2,Peop55239
19891402,,,Single,1,Medium,,Time96,Veh11,Event2,Peop55240
19894093,,,Multiple,1,Medium,,Time5,Veh11,Event2,Peop55241
19895097,,,Multiple,1,Medium,,Time352,Veh11,Event2,Peop55242
19891228,,,Multiple,1,Fast,,Time265,Veh11,Event2,Peop55243
19891712,,,Single,1,Medium,,Time61,Veh11,Event2,Peop55244
19892418,,,Multiple,2,Fast,,Time206,Veh1,Event2,"Peop55245, Peop55246"
19891276,,,Single,1,Medium,,Time171,Veh11,Event2,Peop55247
19892524,,,Single,1,Medium,,Time143,Veh1,Event2,Peop55248
19891509,,,Single,1,Medium,,Time275,Veh11,Event2,Peop55249
19892232,,,Multiple,1,Medium,,Time606,Veh1,Event2,Peop55250
19897016,,,Single,1,Medium,,Time606,Veh11,Event2,Peop55251
19891062,,,Multiple,1,Medium,,Time346,Veh11,Event2,Peop55252
19894124,,,Single,1,Medium,,Time887,Veh11,Event2,Peop55253
19895143,,,Single,1,Medium,,Time102,Veh11,Event2,Peop55254
19891598,Date1989082,,Single,1,Medium,,Time578,Veh11,Event2,Peop55255
19892592,,,Multiple,1,Medium,,Time704,Veh3,Event2,Peop55256
19892404,,,Single,1,Fast,,Time271,Veh1,Event2,Peop55257
19892095,,,Multiple,1,Medium,,Time271,Veh1,Event2,Peop55258
19892048,,,Multiple,2,Fast,,Time297,Veh1,Event2,"Peop55259, Peop55260"
19893358,,,Multiple,2,Fast,,Time95,Veh12,Event2,"Peop55261, Peop55262"
19896022,,,Single,1,Fast,,Time121,Veh11,Event2,Peop55263
19895179,,,Multiple,1,Medium,,Time196,Veh11,Event2,Peop55264
19892184,,,Single,1,Fast,,Time39,Veh1,Event2,Peop55265
19892285,,,Single,1,Medium,,Time142,Veh1,Event2,Peop55266
19894117,,,Single,1,Fast,,Time99,Veh11,Event2,Peop55267
